Experiment Number,ROB Size,IQ Size,LQ Size,SQ Size,Number of Physical Registers,CPU Fetch Width,Number of Cycles,Power
31564,1024,64,64,64,2048,4,31703251,12.5783
31565,1024,64,64,128,64,2,30962873,7.14274
31566,1024,64,64,128,64,4,29540946,7.80702
31567,1024,64,64,128,64,6,31478569,8.83008
31568,1024,64,64,128,64,8,30590884,10.27
31569,1024,64,64,128,128,4,31706941,7.88253
31570,1024,64,64,128,128,6,28548687,8.96625
31571,1024,64,64,128,128,8,29318417,10.4872
31572,1024,64,64,128,256,4,31708527,8.02395
31573,1024,64,64,128,256,6,28553729,12.4833
31574,1024,64,64,128,256,8,29322021,17.8523
31575,1024,64,64,128,512,4,31708527,10.475
31576,1024,64,64,128,512,6,28553729,13.4141
31577,1024,64,64,128,512,8,29322019,19.565
31578,1024,64,64,128,1024,4,31708527,11.6069
31579,1024,64,64,128,1024,6,28553729,18.4483
31580,1024,64,64,128,1024,8,29322019,136.13
31581,1024,64,64,128,2048,4,31708527,12.5992
31582,1024,64,64,256,64,2,30962873,7.18243
31583,1024,64,64,256,64,4,29540946,7.8467
31584,1024,64,64,256,64,6,31478569,8.86974
31585,1024,64,64,256,64,8,30590882,10.3097
31586,1024,64,64,256,128,4,31706929,7.92232
31587,1024,64,64,256,128,6,28547149,9.00602
31588,1024,64,64,256,128,8,29318417,10.527
31589,1024,64,64,256,256,4,31708527,8.06384
31590,1024,64,64,256,256,6,28793959,12.5231
31591,1024,64,64,256,256,8,29318437,17.8921
31592,1024,64,64,256,512,4,31708527,10.515
31593,1024,64,64,256,512,6,28793959,13.454
31594,1024,64,64,256,512,8,29318437,19.6049
31595,1024,64,64,256,1024,4,31708527,11.6469
31596,1024,64,64,256,1024,6,28793959,18.4883
31597,1024,64,64,256,1024,8,29318437,136.17
31598,1024,64,64,256,2048,4,31708527,12.6393
31599,1024,64,64,512,64,2,30962873,8.85451
31600,1024,64,64,512,64,4,29540946,9.5182
31601,1024,64,64,512,64,6,31478569,10.5404
31602,1024,64,64,512,64,8,30590882,11.9793
31603,1024,64,64,512,128,4,31706929,9.59493
31604,1024,64,64,512,128,6,28547151,10.6777
31605,1024,64,64,512,128,8,29318417,12.1976
31606,1024,64,64,512,256,4,31708527,9.73747
31607,1024,64,64,512,256,6,28793959,14.195
31608,1024,64,64,512,256,8,29318437,19.5625
31609,1024,64,64,512,512,4,31708527,12.1888
31610,1024,64,64,512,512,6,28793959,15.1266
31611,1024,64,64,512,512,8,29318437,21.2757
31612,1024,64,64,512,1024,4,31708527,13.3209
31613,1024,64,64,512,1024,6,28793959,20.16
31614,1024,64,64,512,1024,8,29318437,137.836
31615,1024,64,64,512,2048,4,31708527,14.3137
31616,1024,64,64,1024,64,2,30962873,9.07851
31617,1024,64,64,1024,64,4,29540946,9.74212
31618,1024,64,64,1024,64,6,31478569,10.7642
31619,1024,64,64,1024,64,8,30590882,12.203
31620,1024,64,64,1024,128,4,31706929,9.81906
31621,1024,64,64,1024,128,6,28547149,10.9018
31622,1024,64,64,1024,128,8,29318417,12.4215
31623,1024,64,64,1024,256,4,31708527,9.96179
31624,1024,64,64,1024,256,6,28793959,14.4191
31625,1024,64,64,1024,256,8,29318437,19.7864
31626,1024,64,64,1024,512,4,31708527,12.4132
31627,1024,64,64,1024,512,6,28793959,15.3508
31628,1024,64,64,1024,512,8,29318437,21.4997
31629,1024,64,64,1024,1024,4,31708527,13.5454
31630,1024,64,64,1024,1024,6,28793959,20.3841
31631,1024,64,64,1024,1024,8,29318437,138.059
31632,1024,64,64,1024,2048,4,31708527,14.5383
31633,1024,64,128,16,64,2,32379067,7.12518
31634,1024,64,128,16,64,4,30412320,7.78947
31635,1024,64,128,16,64,6,30810973,8.81254
31636,1024,64,128,16,64,8,29744297,10.2525
31637,1024,64,128,16,128,4,29399081,7.86495
31638,1024,64,128,16,128,6,29420384,8.94867
31639,1024,64,128,16,128,8,31553192,10.4696
31640,1024,64,128,16,256,4,29399124,8.00632
31641,1024,64,128,16,256,6,29420410,12.4657
31642,1024,64,128,16,256,8,31553192,17.8347
31643,1024,64,128,16,512,4,29399124,10.4574
31644,1024,64,128,16,512,6,29420410,13.3964
31645,1024,64,128,16,512,8,31553192,19.5473
31646,1024,64,128,16,1024,4,29399124,11.5892
31647,1024,64,128,16,1024,6,29420410,18.4307
31648,1024,64,128,16,1024,8,31553192,136.112
31649,1024,64,128,16,2048,4,29399124,12.5814
31650,1024,64,128,64,64,2,30962873,7.14274
31651,1024,64,128,64,64,4,30413582,7.80702
31652,1024,64,128,64,64,6,31479331,8.83008
31653,1024,64,128,64,64,8,30591290,10.27
31654,1024,64,128,64,128,4,31702959,7.88253
31655,1024,64,128,64,128,6,29427327,8.96625
31656,1024,64,128,64,128,8,30223351,10.4872
31657,1024,64,128,64,256,4,31703251,8.02395
31658,1024,64,128,64,256,6,29427373,12.4833
31659,1024,64,128,64,256,8,30223149,17.8523
31660,1024,64,128,64,512,4,31703251,10.475
31661,1024,64,128,64,512,6,29427373,13.4141
31662,1024,64,128,64,512,8,30223149,19.565
31663,1024,64,128,64,1024,4,31703251,11.6069
31664,1024,64,128,64,1024,6,29427373,18.4483
31665,1024,64,128,64,1024,8,30223149,136.13
31666,1024,64,128,64,2048,4,31703251,12.5992
31667,1024,64,128,128,64,2,30962873,7.16334
31668,1024,64,128,128,64,4,29540946,7.82762
31669,1024,64,128,128,64,6,31478569,8.85067
31670,1024,64,128,128,64,8,30590884,10.2906
31671,1024,64,128,128,128,4,31706941,7.90319
31672,1024,64,128,128,128,6,28548687,8.98689
31673,1024,64,128,128,128,8,29318417,10.5078
31674,1024,64,128,128,256,4,31708527,8.04466
31675,1024,64,128,128,256,6,28553729,12.504
31676,1024,64,128,128,256,8,29322021,17.8729
31677,1024,64,128,128,512,4,31708527,10.4958
31678,1024,64,128,128,512,6,28553729,13.4348
31679,1024,64,128,128,512,8,29322019,19.5857
31680,1024,64,128,128,1024,4,31708527,11.6276
31681,1024,64,128,128,1024,6,28553729,18.4691
31682,1024,64,128,128,1024,8,29322019,136.15
31683,1024,64,128,128,2048,4,31708527,12.62
31684,1024,64,128,256,64,2,30962873,7.20304
31685,1024,64,128,256,64,4,29540946,7.8673
31686,1024,64,128,256,64,6,31478569,8.89033
31687,1024,64,128,256,64,8,30590882,10.3302
31688,1024,64,128,256,128,4,31706929,7.94298
31689,1024,64,128,256,128,6,28547149,9.02666
31690,1024,64,128,256,128,8,29318417,10.5476
31691,1024,64,128,256,256,4,31708527,8.08455
31692,1024,64,128,256,256,6,28793959,12.5438
31693,1024,64,128,256,256,8,29318437,17.9127
31694,1024,64,128,256,512,4,31708527,10.5357
31695,1024,64,128,256,512,6,28793959,13.4747
31696,1024,64,128,256,512,8,29318437,19.6256
31697,1024,64,128,256,1024,4,31708527,11.6677
31698,1024,64,128,256,1024,6,28793959,18.5091
31699,1024,64,128,256,1024,8,29318437,136.19
31700,1024,64,128,256,2048,4,31708527,12.6602
31701,1024,64,128,512,64,2,30962873,8.8751
31702,1024,64,128,512,64,4,29540946,9.53878
31703,1024,64,128,512,64,6,31478569,10.561
31704,1024,64,128,512,64,8,30590882,11.9999
31705,1024,64,128,512,128,4,31706929,9.61556
31706,1024,64,128,512,128,6,28547151,10.6984
31707,1024,64,128,512,128,8,29318417,12.2182
31708,1024,64,128,512,256,4,31708527,9.75816
31709,1024,64,128,512,256,6,28793959,14.2157
31710,1024,64,128,512,256,8,29318437,19.5831
31711,1024,64,128,512,512,4,31708527,12.2095
31712,1024,64,128,512,512,6,28793959,15.1473
31713,1024,64,128,512,512,8,29318437,21.2964
31714,1024,64,128,512,1024,4,31708527,13.3417
31715,1024,64,128,512,1024,6,28793959,20.1807
31716,1024,64,128,512,1024,8,29318437,137.856
31717,1024,64,128,512,2048,4,31708527,14.3345
31718,1024,64,128,1024,64,2,30962873,9.09909
31719,1024,64,128,1024,64,4,29540946,9.7627
31720,1024,64,128,1024,64,6,31478569,10.7848
31721,1024,64,128,1024,64,8,30590882,12.2236
31722,1024,64,128,1024,128,4,31706929,9.83969
31723,1024,64,128,1024,128,6,28547149,10.9224
31724,1024,64,128,1024,128,8,29318417,12.4421
31725,1024,64,128,1024,256,4,31708527,9.98248
31726,1024,64,128,1024,256,6,28793959,14.4398
31727,1024,64,128,1024,256,8,29318437,19.807
31728,1024,64,128,1024,512,4,31708527,12.4339
31729,1024,64,128,1024,512,6,28793959,15.3715
31730,1024,64,128,1024,512,8,29318437,21.5204
31731,1024,64,128,1024,1024,4,31708527,13.5662
31732,1024,64,128,1024,1024,6,28793959,20.4049
31733,1024,64,128,1024,1024,8,29318437,138.08
31734,1024,64,128,1024,2048,4,31708527,14.5591
31735,1024,64,256,16,64,2,32379067,7.16488
31736,1024,64,256,16,64,4,30412320,7.82916
31737,1024,64,256,16,64,6,30810973,8.8522
31738,1024,64,256,16,64,8,29744297,10.2921
31739,1024,64,256,16,128,4,29399081,7.90474
31740,1024,64,256,16,128,6,29420384,8.98844
31741,1024,64,256,16,128,8,31553192,10.5094
31742,1024,64,256,16,256,4,29399124,8.04622
31743,1024,64,256,16,256,6,29420410,12.5055
31744,1024,64,256,16,256,8,31553192,17.8745
31745,1024,64,256,16,512,4,29399124,10.4973
31746,1024,64,256,16,512,6,29420410,13.4364
31747,1024,64,256,16,512,8,31553192,19.5872
31748,1024,64,256,16,1024,4,29399124,11.6292
31749,1024,64,256,16,1024,6,29420410,18.4707
31750,1024,64,256,16,1024,8,31553192,136.152
31751,1024,64,256,16,2048,4,29399124,12.6216
31752,1024,64,256,64,64,2,30962873,7.18243
31753,1024,64,256,64,64,4,30413582,7.8467
31754,1024,64,256,64,64,6,31479331,8.86974
31755,1024,64,256,64,64,8,30591290,10.3097
31756,1024,64,256,64,128,4,31702959,7.92232
31757,1024,64,256,64,128,6,29427327,9.00602
31758,1024,64,256,64,128,8,30223351,10.527
31759,1024,64,256,64,256,4,31703251,8.06384
31760,1024,64,256,64,256,6,29427373,12.5231
31761,1024,64,256,64,256,8,30223149,17.8921
31762,1024,64,256,64,512,4,31703251,10.515
31763,1024,64,256,64,512,6,29427373,13.454
31764,1024,64,256,64,512,8,30223149,19.6049
31765,1024,64,256,64,1024,4,31703251,11.6469
31766,1024,64,256,64,1024,6,29427373,18.4883
31767,1024,64,256,64,1024,8,30223149,136.17
31768,1024,64,256,64,2048,4,31703251,12.6393
31769,1024,64,256,128,64,2,30962873,7.20304
31770,1024,64,256,128,64,4,29540946,7.8673
31771,1024,64,256,128,64,6,31478569,8.89033
31772,1024,64,256,128,64,8,30590884,10.3302
31773,1024,64,256,128,128,4,31706941,7.94298
31774,1024,64,256,128,128,6,28548687,9.02666
31775,1024,64,256,128,128,8,29318417,10.5476
31776,1024,64,256,128,256,4,31708527,8.08455
31777,1024,64,256,128,256,6,28553729,12.5438
31778,1024,64,256,128,256,8,29322021,17.9127
31779,1024,64,256,128,512,4,31708527,10.5357
31780,1024,64,256,128,512,6,28553729,13.4747
31781,1024,64,256,128,512,8,29322019,19.6256
31782,1024,64,256,128,1024,4,31708527,11.6677
31783,1024,64,256,128,1024,6,28553729,18.5091
31784,1024,64,256,128,1024,8,29322019,136.19
31785,1024,64,256,128,2048,4,31708527,12.6602
31786,1024,64,256,256,64,2,30962873,7.24274
31787,1024,64,256,256,64,4,29540946,7.90699
31788,1024,64,256,256,64,6,31478569,8.93
31789,1024,64,256,256,64,8,30590882,10.3699
31790,1024,64,256,256,128,4,31706929,7.98277
31791,1024,64,256,256,128,6,28547149,9.06643
31792,1024,64,256,256,128,8,29318417,10.5873
31793,1024,64,256,256,256,4,31708527,8.12444
31794,1024,64,256,256,256,6,28793959,12.5837
31795,1024,64,256,256,256,8,29318437,17.9526
31796,1024,64,256,256,512,4,31708527,10.5757
31797,1024,64,256,256,512,6,28793959,13.5147
31798,1024,64,256,256,512,8,29318437,19.6655
31799,1024,64,256,256,1024,4,31708527,11.7078
31800,1024,64,256,256,1024,6,28793959,18.5491
31801,1024,64,256,256,1024,8,29318437,136.23
31802,1024,64,256,256,2048,4,31708527,12.7003
31803,1024,64,256,512,64,2,30962873,8.91475
31804,1024,64,256,512,64,4,29540946,9.57842
31805,1024,64,256,512,64,6,31478569,10.6006
31806,1024,64,256,512,64,8,30590882,12.0395
31807,1024,64,256,512,128,4,31706929,9.65531
31808,1024,64,256,512,128,6,28547151,10.7381
31809,1024,64,256,512,128,8,29318417,12.258
31810,1024,64,256,512,256,4,31708527,9.79801
31811,1024,64,256,512,256,6,28793959,14.2555
31812,1024,64,256,512,256,8,29318437,19.6229
31813,1024,64,256,512,512,4,31708527,12.2494
31814,1024,64,256,512,512,6,28793959,15.1872
31815,1024,64,256,512,512,8,29318437,21.3363
31816,1024,64,256,512,1024,4,31708527,13.3817
31817,1024,64,256,512,1024,6,28793959,20.2207
31818,1024,64,256,512,1024,8,29318437,137.896
31819,1024,64,256,512,2048,4,31708527,14.3746
31820,1024,64,256,1024,64,2,30962873,9.13874
31821,1024,64,256,1024,64,4,29540946,9.80233
31822,1024,64,256,1024,64,6,31478569,10.8244
31823,1024,64,256,1024,64,8,30590882,12.2632
31824,1024,64,256,1024,128,4,31706929,9.87943
31825,1024,64,256,1024,128,6,28547149,10.9621
31826,1024,64,256,1024,128,8,29318417,12.4818
31827,1024,64,256,1024,256,4,31708527,10.0223
31828,1024,64,256,1024,256,6,28793959,14.4796
31829,1024,64,256,1024,256,8,29318437,19.8468
31830,1024,64,256,1024,512,4,31708527,12.4738
31831,1024,64,256,1024,512,6,28793959,15.4115
31832,1024,64,256,1024,512,8,29318437,21.5603
31833,1024,64,256,1024,1024,4,31708527,13.6062
31834,1024,64,256,1024,1024,6,28793959,20.4449
31835,1024,64,256,1024,1024,8,29318437,138.12
31836,1024,64,256,1024,2048,4,31708527,14.5992
31837,1024,64,512,16,64,2,32379067,8.83698
31838,1024,64,512,16,64,4,30412320,9.50067
31839,1024,64,512,16,64,6,30810973,10.5229
31840,1024,64,512,16,64,8,29744297,11.9618
31841,1024,64,512,16,128,4,29399081,9.57736
31842,1024,64,512,16,128,6,29420384,10.6602
31843,1024,64,512,16,128,8,31553192,12.1801
31844,1024,64,512,16,256,4,29399124,9.71986
31845,1024,64,512,16,256,6,29420410,14.1774
31846,1024,64,512,16,256,8,31553192,19.5449
31847,1024,64,512,16,512,4,29399124,12.1711
31848,1024,64,512,16,512,6,29420410,15.1089
31849,1024,64,512,16,512,8,31553192,21.2581
31850,1024,64,512,16,1024,4,29399124,13.3032
31851,1024,64,512,16,1024,6,29420410,20.1423
31852,1024,64,512,16,1024,8,31553192,137.818
31853,1024,64,512,16,2048,4,29399124,14.296
31854,1024,64,512,64,64,2,30962873,8.85451
31855,1024,64,512,64,64,4,30413582,9.5182
31856,1024,64,512,64,64,6,31479331,10.5404
31857,1024,64,512,64,64,8,30591290,11.9793
31858,1024,64,512,64,128,4,31702959,9.59493
31859,1024,64,512,64,128,6,29427327,10.6777
31860,1024,64,512,64,128,8,30223351,12.1976
31861,1024,64,512,64,256,4,31703251,9.73747
31862,1024,64,512,64,256,6,29427373,14.195
31863,1024,64,512,64,256,8,30223149,19.5625
31864,1024,64,512,64,512,4,31703251,12.1888
31865,1024,64,512,64,512,6,29427373,15.1266
31866,1024,64,512,64,512,8,30223149,21.2757
31867,1024,64,512,64,1024,4,31703251,13.3209
31868,1024,64,512,64,1024,6,29427373,20.16
31869,1024,64,512,64,1024,8,30223149,137.836
31870,1024,64,512,64,2048,4,31703251,14.3137
31871,1024,64,512,128,64,2,30962873,8.8751
31872,1024,64,512,128,64,4,29540946,9.53878
31873,1024,64,512,128,64,6,31478569,10.561
31874,1024,64,512,128,64,8,30590884,11.9999
31875,1024,64,512,128,128,4,31706941,9.61556
31876,1024,64,512,128,128,6,28548687,10.6984
31877,1024,64,512,128,128,8,29318417,12.2182
31878,1024,64,512,128,256,4,31708527,9.75816
31879,1024,64,512,128,256,6,28553729,14.2157
31880,1024,64,512,128,256,8,29322021,19.5831
31881,1024,64,512,128,512,4,31708527,12.2095
31882,1024,64,512,128,512,6,28553729,15.1473
31883,1024,64,512,128,512,8,29322019,21.2964
31884,1024,64,512,128,1024,4,31708527,13.3417
31885,1024,64,512,128,1024,6,28553729,20.1807
31886,1024,64,512,128,1024,8,29322019,137.856
31887,1024,64,512,128,2048,4,31708527,14.3345
31888,1024,64,512,256,64,2,30962873,8.91475
31889,1024,64,512,256,64,4,29540946,9.57842
31890,1024,64,512,256,64,6,31478569,10.6006
31891,1024,64,512,256,64,8,30590882,12.0395
31892,1024,64,512,256,128,4,31706929,9.65531
31893,1024,64,512,256,128,6,28547149,10.7381
31894,1024,64,512,256,128,8,29318417,12.258
31895,1024,64,512,256,256,4,31708527,9.79801
31896,1024,64,512,256,256,6,28793959,14.2555
31897,1024,64,512,256,256,8,29318437,19.6229
31898,1024,64,512,256,512,4,31708527,12.2494
31899,1024,64,512,256,512,6,28793959,15.1872
31900,1024,64,512,256,512,8,29318437,21.3363
31901,1024,64,512,256,1024,4,31708527,13.3817
31902,1024,64,512,256,1024,6,28793959,20.2207
31903,1024,64,512,256,1024,8,29318437,137.896
31904,1024,64,512,256,2048,4,31708527,14.3746
31905,1024,64,512,512,64,2,30962873,10.585
31906,1024,64,512,512,64,4,29540946,11.2482
31907,1024,64,512,512,64,6,31478569,12.2697
31908,1024,64,512,512,64,8,30590882,13.7078
31909,1024,64,512,512,128,4,31706929,11.3262
31910,1024,64,512,512,128,6,28547151,12.4082
31911,1024,64,512,512,128,8,29318417,13.9272
31912,1024,64,512,512,256,4,31708527,11.4699
31913,1024,64,512,512,256,6,28793959,15.926
31914,1024,64,512,512,256,8,29318437,21.2922
31915,1024,64,512,512,512,4,31708527,13.9217
31916,1024,64,512,512,512,6,28793959,16.8584
31917,1024,64,512,512,512,8,29318437,23.0061
31918,1024,64,512,512,1024,4,31708527,15.0543
31919,1024,64,512,512,1024,6,28793959,21.8913
31920,1024,64,512,512,1024,8,29318437,139.562
31921,1024,64,512,512,2048,4,31708527,16.0477
31922,1024,64,512,1024,64,2,30962873,10.8087
31923,1024,64,512,1024,64,4,29540946,11.4719
31924,1024,64,512,1024,64,6,31478569,12.4933
31925,1024,64,512,1024,64,8,30590882,13.9313
31926,1024,64,512,1024,128,4,31706929,11.5501
31927,1024,64,512,1024,128,6,28547149,12.6321
31928,1024,64,512,1024,128,8,29318417,14.1509
31929,1024,64,512,1024,256,4,31708527,11.694
31930,1024,64,512,1024,256,6,28793959,16.1499
31931,1024,64,512,1024,256,8,29318437,21.5159
31932,1024,64,512,1024,512,4,31708527,14.1459
31933,1024,64,512,1024,512,6,28793959,17.0825
31934,1024,64,512,1024,512,8,29318437,23.23
31935,1024,64,512,1024,1024,4,31708527,15.2786
31936,1024,64,512,1024,1024,6,28793959,22.1154
31937,1024,64,512,1024,1024,8,29318437,139.785
31938,1024,64,512,1024,2048,4,31708527,16.2722
31939,1024,64,1024,16,64,2,32379067,9.06098
31940,1024,64,1024,16,64,4,30412320,9.72459
31941,1024,64,1024,16,64,6,30810973,10.7467
31942,1024,64,1024,16,64,8,29744297,12.1855
31943,1024,64,1024,16,128,4,29399081,9.80149
31944,1024,64,1024,16,128,6,29420384,10.8842
31945,1024,64,1024,16,128,8,31553192,12.4039
31946,1024,64,1024,16,256,4,29399124,9.94419
31947,1024,64,1024,16,256,6,29420410,14.4015
31948,1024,64,1024,16,256,8,31553192,19.7688
31949,1024,64,1024,16,512,4,29399124,12.3955
31950,1024,64,1024,16,512,6,29420410,15.3332
31951,1024,64,1024,16,512,8,31553192,21.4821
31952,1024,64,1024,16,1024,4,29399124,13.5277
31953,1024,64,1024,16,1024,6,29420410,20.3665
31954,1024,64,1024,16,1024,8,31553192,138.041
31955,1024,64,1024,16,2048,4,29399124,14.5206
31956,1024,64,1024,64,64,2,30962873,9.07851
31957,1024,64,1024,64,64,4,30413582,9.74212
31958,1024,64,1024,64,64,6,31479331,10.7642
31959,1024,64,1024,64,64,8,30591290,12.203
31960,1024,64,1024,64,128,4,31702959,9.81906
31961,1024,64,1024,64,128,6,29427327,10.9018
31962,1024,64,1024,64,128,8,30223351,12.4215
31963,1024,64,1024,64,256,4,31703251,9.96179
31964,1024,64,1024,64,256,6,29427373,14.4191
31965,1024,64,1024,64,256,8,30223149,19.7864
31966,1024,64,1024,64,512,4,31703251,12.4132
31967,1024,64,1024,64,512,6,29427373,15.3508
31968,1024,64,1024,64,512,8,30223149,21.4997
31969,1024,64,1024,64,1024,4,31703251,13.5454
31970,1024,64,1024,64,1024,6,29427373,20.3841
31971,1024,64,1024,64,1024,8,30223149,138.059
31972,1024,64,1024,64,2048,4,31703251,14.5383
31973,1024,64,1024,128,64,2,30962873,9.09909
31974,1024,64,1024,128,64,4,29540946,9.7627
31975,1024,64,1024,128,64,6,31478569,10.7848
31976,1024,64,1024,128,64,8,30590884,12.2236
31977,1024,64,1024,128,128,4,31706941,9.83969
31978,1024,64,1024,128,128,6,28548687,10.9224
31979,1024,64,1024,128,128,8,29318417,12.4421
31980,1024,64,1024,128,256,4,31708527,9.98248
31981,1024,64,1024,128,256,6,28553729,14.4398
31982,1024,64,1024,128,256,8,29322021,19.807
31983,1024,64,1024,128,512,4,31708527,12.4339
31984,1024,64,1024,128,512,6,28553729,15.3715
31985,1024,64,1024,128,512,8,29322019,21.5204
31986,1024,64,1024,128,1024,4,31708527,13.5662
31987,1024,64,1024,128,1024,6,28553729,20.4049
31988,1024,64,1024,128,1024,8,29322019,138.08
31989,1024,64,1024,128,2048,4,31708527,14.5591
31990,1024,64,1024,256,64,2,30962873,9.13874
31991,1024,64,1024,256,64,4,29540946,9.80233
31992,1024,64,1024,256,64,6,31478569,10.8244
31993,1024,64,1024,256,64,8,30590882,12.2632
31994,1024,64,1024,256,128,4,31706929,9.87943
31995,1024,64,1024,256,128,6,28547149,10.9621
31996,1024,64,1024,256,128,8,29318417,12.4818
31997,1024,64,1024,256,256,4,31708527,10.0223
31998,1024,64,1024,256,256,6,28793959,14.4796
31999,1024,64,1024,256,256,8,29318437,19.8468
32000,1024,64,1024,256,512,4,31708527,12.4738
32001,1024,64,1024,256,512,6,28793959,15.4115
32002,1024,64,1024,256,512,8,29318437,21.5603
